time,sm_c4grass,rfe,rfe_filled,temperature_2m_mean (°C),relative_humidity_2m_mean (%)
07/08/2019,9.88,0,0,20,77
08/08/2019,9.75,0,0,19.9,75
09/08/2019,9.63,0,0,19.5,70
10/08/2019,9.51,0,0,19.6,65
11/08/2019,9.39,0,0,19.4,63
12/08/2019,9.27,0,0,19.8,63
13/08/2019,9.16,0,0,19.8,67
14/08/2019,9.04,0,0,19.4,67
15/08/2019,8.93,0,0,19.7,57
16/08/2019,8.82,0,0,19.9,63
17/08/2019,8.71,0,0,20.1,64
18/08/2019,8.61,0,0,19.7,70
19/08/2019,8.5,0,0,19.7,67
20/08/2019,8.4,0,0,19.9,64
21/08/2019,8.29,0,0,20.3,66
22/08/2019,8.19,0,0,20.4,67
23/08/2019,8.1,0,0,21.3,64
24/08/2019,8,0,0,19.8,79
25/08/2019,7.91,0,0,20.2,71
26/08/2019,7.81,0,0,20.9,70
27/08/2019,7.73,0,0,21,67
28/08/2019,7.65,0,0,20.7,68
29/08/2019,7.56,0,0,20.9,66
30/08/2019,7.48,0,0,20.5,73
31/08/2019,7.4,0,0,21.1,70
01/09/2019,7.32,0,0,21.7,70
02/09/2019,7.25,0,0,20.7,71
03/09/2019,7.17,0,0,21.4,61
04/09/2019,7.09,0,0,20.8,66
05/09/2019,7.01,0,0,20.5,66
06/09/2019,6.94,0,0,21.2,68
07/09/2019,6.86,0,0,21.2,64
08/09/2019,6.79,0,0,20.2,65
09/09/2019,6.72,0,0,20.9,66
10/09/2019,6.65,0,0,19.7,86
11/09/2019,6.58,0,0,20.4,74
12/09/2019,6.51,0,0,21.4,69
13/09/2019,6.45,0,0,21.7,71
14/09/2019,6.38,0,0,22,70
15/09/2019,6.32,0,0,21.6,70
16/09/2019,6.26,0,0,21,70
17/09/2019,6.19,0,0,20.9,62
18/09/2019,6.13,0,0,21.8,62
19/09/2019,6.07,0,0,21,59
20/09/2019,6.02,0,0,20.6,65
21/09/2019,5.96,0,0,21.2,64
22/09/2019,5.9,0,0,21.2,63
23/09/2019,5.84,0,0,21.2,65
24/09/2019,5.79,0,0,20.9,66
25/09/2019,5.74,0,0,22.3,62
26/09/2019,5.69,0,0,20.6,81
27/09/2019,5.63,0,0,20.4,71
28/09/2019,5.58,0,0,22,65
29/09/2019,5.53,0,0,22.2,60
30/09/2019,5.49,0,0,22.9,69
01/10/2019,5.44,15.1,15.1,20.7,89
02/10/2019,5.39,0,0,21.8,77
03/10/2019,5.35,0,0,20.8,78
04/10/2019,5.3,0,0,20.2,80
05/10/2019,5.25,0,0,20.3,83
06/10/2019,5.21,0,0,19.8,86
07/10/2019,5.16,0,0,20.7,72
08/10/2019,5.12,0,0,21.4,75
09/10/2019,13.57,32.9,32.9,20.2,88
10/10/2019,24.18,24.4,24.4,20.8,82
11/10/2019,31.26,13,13,20.2,90
12/10/2019,29.68,0,0,20.5,84
13/10/2019,29.89,0,0,20,88
14/10/2019,29.78,0,0,20.9,82
15/10/2019,26.26,0,0,22.1,70
16/10/2019,27.16,15.3,15.3,21.8,73
17/10/2019,33.86,0,0,20.2,88
18/10/2019,30.08,0,0,20.6,85
19/10/2019,26.88,1.9,1.9,20.5,85
20/10/2019,24.09,0,0,21.1,78
21/10/2019,21.14,0,0,21.2,80
22/10/2019,32.72,25,25,22.3,76
23/10/2019,49.9,33,33,21.4,83
24/10/2019,58.41,29.6,29.6,20.6,89
25/10/2019,64.25,20.5,20.5,20.5,90
26/10/2019,66.71,0,0,20.2,91
27/10/2019,62.91,0,0,21.1,83
28/10/2019,57.8,0,0,20.9,86
29/10/2019,65.62,34.9,34.9,21.2,86
30/10/2019,71.04,1.3,1.3,19.8,92
31/10/2019,71,0,0,21.5,80
01/11/2019,66.41,0,0,21.4,76
02/11/2019,60.82,0,0,21,69
03/11/2019,55.73,0,0,21.4,72
04/11/2019,51.51,0,0,21.5,70
05/11/2019,47.77,0,0,21.7,71
06/11/2019,44.43,0,0,22,74
07/11/2019,41.44,0,0,20.4,89
08/11/2019,38.98,0,0,21.4,79
09/11/2019,37.62,0,0,21.5,77
10/11/2019,38.84,7.9,7.9,21.2,83
11/11/2019,40.12,2.8,2.8,20.9,86
12/11/2019,37.44,0,0,19.5,90
13/11/2019,36.73,9.8,9.8,19.3,95
14/11/2019,48.28,12.6,12.6,19.9,91
15/11/2019,47.51,0,0,21.8,79
16/11/2019,43.03,0,0,21.8,81
17/11/2019,39.05,0,0,21.9,79
18/11/2019,35.95,0,0,21.5,79
19/11/2019,48.75,19.2,19.2,20.6,88
20/11/2019,52.67,13.5,13.5,20.9,87
21/11/2019,65.31,24.7,24.7,21.3,86
22/11/2019,71.18,38.9,38.9,21.4,88
23/11/2019,76.21,17.9,17.9,20.2,91
24/11/2019,79.78,62.1,62.1,20.2,90
25/11/2019,86.49,30,30,20,89
26/11/2019,89.85,0,0,21.3,79
27/11/2019,90.07,0,0,21.6,74
28/11/2019,90.25,0,0,21.2,82
29/11/2019,90.35,18.9,18.9,21.7,76
30/11/2019,90.53,40.6,40.6,20.7,88
01/12/2019,90.74,1.2,1.2,20.7,88
02/12/2019,91.02,20.5,20.5,21.1,85
03/12/2019,91.28,0,0,20.6,87
04/12/2019,91.54,4.8,4.8,22.3,76
05/12/2019,91.73,31.4,31.4,21.3,84
06/12/2019,91.93,45.8,45.8,21.6,84
07/12/2019,92.33,33,33,21.2,87
08/12/2019,93,21.8,21.8,21.9,82
09/12/2019,93.89,60.2,60.2,20.6,90
10/12/2019,94.76,1.1,1.1,20.6,89
11/12/2019,95.21,6.6,6.6,21,85
12/12/2019,95.53,11.3,11.3,20.6,88
13/12/2019,95.8,0,0,20.9,87
14/12/2019,96.02,17.9,17.9,20.8,87
15/12/2019,96.21,0,0,20.8,86
16/12/2019,96.38,0,0,21.5,78
17/12/2019,96.43,8.6,8.6,22,77
18/12/2019,95.45,0,0,22.1,75
19/12/2019,92.98,0,0,21.9,67
20/12/2019,90.08,0,0,22.1,72
21/12/2019,93.82,39,39,20.7,88
22/12/2019,96.74,0,0,20.6,86
23/12/2019,96.79,0,0,21.4,82
24/12/2019,96.69,0,0,22.2,79
25/12/2019,95.78,0,0,21.4,86
26/12/2019,93.66,0,0,22.2,81
27/12/2019,91,0,0,22.7,77
28/12/2019,91.02,15.6,15.6,21.9,82
29/12/2019,95.35,0,0,22.1,79
30/12/2019,94.61,0,0,21.9,74
31/12/2019,91.6,0,0,21.3,82
01/01/2020,87.26,0,0,22.2,68
02/01/2020,82.91,0,0,21.8,79
03/01/2020,79.37,14.5,14.5,21.5,83
04/01/2020,78.39,0,0,21.4,81
05/01/2020,75.05,0,0,22.1,81
06/01/2020,73.48,5.2,5.2,22.4,80
07/01/2020,76.45,10,10,21.3,87
08/01/2020,82.8,1.6,1.6,20.9,88
09/01/2020,78.66,0,0,21.6,84
10/01/2020,74.13,0,0,21.5,85
11/01/2020,70.15,0,0,22.2,85
12/01/2020,68.32,4.7,4.7,22,83
13/01/2020,70.16,4.1,4.1,20.7,87
14/01/2020,68.69,0,0,21.4,85
15/01/2020,65.28,0,0,21.9,81
16/01/2020,61.97,0,0,21.7,80
17/01/2020,58.65,0,0,22.6,70
18/01/2020,55.64,0,0,23.3,61
19/01/2020,52.97,0,0,22.9,64
20/01/2020,50.7,0,0,23.4,66
21/01/2020,49.51,0,0,23.7,62
22/01/2020,49.29,2.8,2.8,23.5,60
23/01/2020,48.88,2.8,2.8,22.1,80
24/01/2020,48.88,1.4,1.4,21.9,85
25/01/2020,57.47,16.4,16.4,21.7,86
26/01/2020,61.26,14.8,14.8,20.4,92
27/01/2020,71.43,1.4,1.4,20.4,90
28/01/2020,67.42,2.9,2.9,20.4,90
29/01/2020,63.62,0,0,20.6,90
30/01/2020,59.71,0,0,21,88
31/01/2020,57.1,2.1,2.1,21.3,87
01/02/2020,61.76,30.8,30.8,20.8,87
02/02/2020,71.96,0,0,22.1,79
03/02/2020,67.75,0,0,20.5,90
04/02/2020,63.34,0,0,21.9,83
05/02/2020,59.34,0,0,21.4,81
06/02/2020,56.06,0,0,21.7,79
07/02/2020,52.91,0,0,21.8,78
08/02/2020,49.7,0,0,21.5,80
09/02/2020,46.76,0,0,21.7,76
10/02/2020,44.94,0,0,22.6,69
11/02/2020,44.06,0,0,23.8,63
12/02/2020,43.21,0,0,23.9,68
13/02/2020,42.38,0,0,22,85
14/02/2020,41.56,0,0,21.5,83
15/02/2020,40.76,0,0,21.3,83
16/02/2020,40.02,0,0,21.5,80
17/02/2020,39.32,0,0,22.3,79
18/02/2020,38.65,0,0,22,83
19/02/2020,37.99,0,0,22.2,81
20/02/2020,37.37,0,0,23.5,76
21/02/2020,36.77,0,0,23.2,79
22/02/2020,36.17,0,0,22.7,82
23/02/2020,35.59,0,0,22.3,82
24/02/2020,35.04,0,0,22.6,76
25/02/2020,34.53,0,0,24.1,70
26/02/2020,38.32,62.8,62.8,22.7,83
27/02/2020,55.62,0,0,22,87
28/02/2020,50.97,0,0,22.6,81
29/02/2020,46.27,0,0,23.6,74
01/03/2020,56.01,39.9,39.9,24.2,72
02/03/2020,70.03,39.3,39.3,22.9,79
03/03/2020,78.63,14.6,14.6,22.7,83
04/03/2020,85.58,32.6,32.6,22.6,82
05/03/2020,90.55,4.5,4.5,23.3,70
06/03/2020,91.49,0,0,23.9,66
07/03/2020,90.7,23.9,23.9,23.6,76
08/03/2020,94.36,10.4,10.4,22.5,84
09/03/2020,95.41,34.3,34.3,22.8,82
10/03/2020,95.55,20.9,20.9,22.5,83
11/03/2020,95.78,14.5,14.5,22.3,87
12/03/2020,95.99,8.9,8.9,22.1,86
13/03/2020,95.8,2.2,2.2,22.6,80
14/03/2020,94.57,0,0,22.1,88
15/03/2020,91.52,0,0,23,81
16/03/2020,88.02,0,0,23.4,80
17/03/2020,87.99,35.6,35.6,22.1,86
18/03/2020,96.42,27.3,27.3,22,83
19/03/2020,96.5,0,0,22.5,77
20/03/2020,96.58,5.9,5.9,21.4,88
21/03/2020,96.63,0,0,22,77
22/03/2020,95.5,0,0,22.5,73
23/03/2020,96.27,6.6,6.6,22.2,81
24/03/2020,95.55,3.3,3.3,22,82
25/03/2020,93.41,0,0,22.4,81
26/03/2020,91.05,31.8,31.8,22.4,84
27/03/2020,96.6,24.1,24.1,21.3,85
28/03/2020,96.9,28.6,28.6,21.8,84
29/03/2020,97.11,0,0,22.1,81
30/03/2020,97.28,14.7,14.7,22.1,85
31/03/2020,97.45,0,0,22.5,83
01/04/2020,97.59,0,0,22.6,83
02/04/2020,97.08,0,0,22.8,83
03/04/2020,96.27,0,0,21.4,88
04/04/2020,93.98,0,0,21.9,82
05/04/2020,90.96,0,0,21.8,83
06/04/2020,88.03,0,0,21.4,87
07/04/2020,85.75,0,0,21.7,85
08/04/2020,84.83,0,0,21.7,84
09/04/2020,80.65,0,0,22.1,80
10/04/2020,76.87,0,0,21.5,84
11/04/2020,73.4,0,0,22.3,79
12/04/2020,70.25,1.8,1.8,22.4,82
13/04/2020,73.45,40.6,40.6,22,86
14/04/2020,91.71,22.9,22.9,21.5,87
15/04/2020,94.73,7.1,7.1,22.7,79
16/04/2020,96.62,3.1,3.1,22.2,84
17/04/2020,97.54,0,0,22.5,82
18/04/2020,97.7,83.1,83.1,21.6,88
19/04/2020,97.77,1.6,1.6,20.9,89
20/04/2020,97.84,59.6,59.6,21.4,85
21/04/2020,97.99,57,57,20.8,86
22/04/2020,98.41,79.5,79.5,19.9,92
23/04/2020,99.46,27,27,20,91
24/04/2020,100,76.5,76.5,21.2,85
25/04/2020,100,10.5,10.5,19.7,92
26/04/2020,100,0,0,22.2,78
27/04/2020,100,0,0,21,83
28/04/2020,100,11.8,11.8,21.2,85
29/04/2020,100,5.9,5.9,21.2,88
30/04/2020,100,2.9,2.9,21.5,83
01/05/2020,100,0,0,21,87
02/05/2020,99.89,0,0,21,85
03/05/2020,99.28,0,0,21.7,81
04/05/2020,98.1,0,0,22,76
05/05/2020,96.06,0,0,21.8,83
06/05/2020,93.9,0,0,20.9,85
07/05/2020,92.2,0,0,21,81
08/05/2020,90.63,0,0,21.2,76
09/05/2020,88.85,0,0,21.2,78
10/05/2020,86.77,0,0,20.3,81
11/05/2020,84.49,0,0,21.2,76
12/05/2020,82.25,0,0,21.5,77
13/05/2020,80.23,0,0,21.9,75
14/05/2020,83.05,13.8,13.8,22.4,76
15/05/2020,83.94,0,0,21,86
16/05/2020,81.23,0,0,21,82
17/05/2020,78.69,0,0,20.9,73
18/05/2020,76.05,0,0,20.8,72
19/05/2020,73.48,0,0,21.2,70
20/05/2020,71.45,0,0,21,74
21/05/2020,69.81,0,0,20.5,76
22/05/2020,68.04,0,0,20.7,72
23/05/2020,65.94,0,0,20.6,71
24/05/2020,63.72,0,0,20.6,74
25/05/2020,61.68,0,0,21.4,72
26/05/2020,59.83,0,0,21.3,79
27/05/2020,58.03,0,0,22.3,75
28/05/2020,56.41,0,0,21.8,77
29/05/2020,55.34,0,0,21.3,75
30/05/2020,54.49,0,0,21,65
31/05/2020,53.68,0,0,21.2,63
01/06/2020,52.9,0,0,21.6,69
02/06/2020,52.14,0,0,20.5,76
03/06/2020,51.39,0,0,19.7,78
04/06/2020,50.61,0,0,21.1,67
05/06/2020,50.33,13.5,13.5,21.2,61
06/06/2020,53.96,0,0,21.6,67
07/06/2020,52.08,0,0,20.7,75
08/06/2020,50.26,0,0,19.7,77
09/06/2020,48.48,0,0,20.2,72
10/06/2020,46.75,0,0,19.5,76
11/06/2020,45.52,0,0,20,76
12/06/2020,44.79,0,0,20.6,75
13/06/2020,44.09,0,0,19.6,82
14/06/2020,43.41,0,0,20,72
15/06/2020,42.76,0,0,19.5,71
16/06/2020,42.12,0,0,19.6,71
17/06/2020,41.51,0,0,19.7,67
18/06/2020,40.95,0,0,20.3,63
19/06/2020,40.37,0,0,20.6,68
20/06/2020,39.79,0,0,21.1,65
21/06/2020,39.23,0.1,0.1,20.7,68
22/06/2020,38.69,0.3,0.3,20.8,67
23/06/2020,38.17,0,0,21.2,69
24/06/2020,37.66,0,0,21,73
25/06/2020,37.15,0,0,20.6,71
26/06/2020,36.64,0,0,20.5,71
27/06/2020,36.14,0,0,20.5,73
28/06/2020,35.66,0,0,21.1,67
29/06/2020,35.2,0,0,21.4,66
30/06/2020,34.76,0,0,21,58
01/07/2020,34.31,0,0,20.5,71
02/07/2020,33.86,1.3,1.3,19.9,64
03/07/2020,33.43,25.3,25.3,19.9,64
04/07/2020,33,0,0,20.1,63
05/07/2020,32.57,0,0,20,68
06/07/2020,32.14,0,0,20.2,68
07/07/2020,31.73,0,0,21,58
08/07/2020,31.33,0,0,21.5,62
09/07/2020,30.94,0,0,20.1,77
10/07/2020,30.54,0,0,19.6,69
11/07/2020,30.17,0,0,19.6,68
12/07/2020,29.82,0,0,20.7,67
13/07/2020,29.45,0,0,20.3,67
14/07/2020,29.09,0,0,20.5,66
15/07/2020,28.73,0.3,0.3,20.1,70
16/07/2020,28.38,13.2,13.2,19.8,71
17/07/2020,28.03,42.1,42.1,20,54
18/07/2020,27.71,0,0,19.9,50
19/07/2020,27.37,0,0,19.9,59
20/07/2020,27.03,0,0,19.4,68
21/07/2020,26.72,18.7,18.7,20,64
22/07/2020,26.43,0,0,20.1,70
23/07/2020,26.14,0,0,19.3,72
24/07/2020,25.84,0,0,19.1,69
25/07/2020,25.55,0,0,19.8,58
26/07/2020,25.25,0,0,19.4,67
27/07/2020,24.96,0,0,19.7,69
28/07/2020,24.69,0,0,20.1,69
29/07/2020,24.41,0,0,20.7,67
30/07/2020,24.14,0,0,20,71
31/07/2020,23.88,0,0,20.5,76
01/08/2020,23.61,0,0,19.9,71
02/08/2020,23.35,0,0,19,69
03/08/2020,23.09,0,0,19.4,64
04/08/2020,22.85,0,0,19.6,66
05/08/2020,22.61,0,0,20.1,67
06/08/2020,22.4,0,0,20.8,70
07/08/2020,22.18,0,0,20.8,66
08/08/2020,21.95,0,0,19.7,69
09/08/2020,21.72,0,0,19.6,68
10/08/2020,21.5,0,0,19.2,73
11/08/2020,21.3,0,0,20.1,68
12/08/2020,21.09,0,0,18.9,82
13/08/2020,20.87,0,0,20.2,71
14/08/2020,20.67,9.1,9.1,20.8,61
15/08/2020,20.47,2.6,2.6,20.5,65
16/08/2020,20.28,0,0,19.9,64
17/08/2020,20.09,0,0,20,78
18/08/2020,19.9,0,0,20.9,61
19/08/2020,19.72,0,0,20.1,72
20/08/2020,19.53,0,0,20.6,68
21/08/2020,19.33,0,0,20.5,69
22/08/2020,19.15,0,0,19.9,70
23/08/2020,18.96,0,0,19.6,68
24/08/2020,18.78,0,0,19.8,72
25/08/2020,18.6,0,0,20.8,65
26/08/2020,18.43,0,0,20.7,69
27/08/2020,18.27,0,0,20.1,77
28/08/2020,18.1,0,0,20.5,68
29/08/2020,17.94,0,0,20.6,66
30/08/2020,17.78,0,0,21.1,64
31/08/2020,17.62,0,0,20.9,64
01/09/2020,17.46,0,0,20.8,63
02/09/2020,17.31,0,0,20.2,63
03/09/2020,17.15,0,0,20.5,65
04/09/2020,17.01,0,0,20.7,65
05/09/2020,16.86,0,0,19.4,80
06/09/2020,16.71,0,0,18.7,83
07/09/2020,16.58,0,0,18.8,77
08/09/2020,16.44,0,0,19.2,72
09/09/2020,16.29,0,0,20.4,59
10/09/2020,16.15,0,0,20.6,62
11/09/2020,16.02,0,0,20.2,71
12/09/2020,15.88,0,0,21.3,65
13/09/2020,15.75,0,0,21.6,61
14/09/2020,15.61,0,0,21.1,68
15/09/2020,15.48,0,0,21.4,68
16/09/2020,15.36,0,0,22.2,66
17/09/2020,15.23,0,0,21.6,62
18/09/2020,15.1,0,0,21.2,69
19/09/2020,14.98,0,0,20.8,74
20/09/2020,14.86,0,0,21.2,64
21/09/2020,14.74,0,0,20.1,72
22/09/2020,14.63,0,0,21.9,63
23/09/2020,14.51,0,0,20,74
24/09/2020,14.39,0,0,20.3,75
25/09/2020,14.28,0,0,20.3,74
26/09/2020,14.17,0,0,20.2,72
27/09/2020,14.06,0,0,21.5,69
28/09/2020,13.96,0,0,21.4,71
29/09/2020,13.85,0,0,22.1,75
30/09/2020,13.75,0,0,21.9,72
01/10/2020,13.64,0,0,22.2,68
02/10/2020,13.54,0,0,21.7,76
03/10/2020,13.44,0,0,21.9,65
04/10/2020,13.34,0,0,22.8,61
05/10/2020,13.24,0,0,22.5,66
06/10/2020,13.16,0,0,23.7,58
07/10/2020,13.07,0,0,22.5,57
08/10/2020,12.98,0,0,22.9,60
09/10/2020,12.89,0,0,23.3,63
10/10/2020,12.81,0,0,23.3,66
11/10/2020,12.74,0,0,24.1,54
12/10/2020,12.67,0,0,23.2,63
13/10/2020,12.59,0,0,23.7,63
14/10/2020,12.51,0,0,22.4,72
15/10/2020,12.42,0,0,22.7,62
16/10/2020,12.34,0,0,22.1,72
17/10/2020,12.25,0,0,22.5,62
18/10/2020,12.17,0,0,22.2,63
19/10/2020,12.09,0,0,22.3,67
20/10/2020,12.02,0,0,22.1,72
21/10/2020,11.94,0,0,22.7,60
22/10/2020,11.86,0,0,22.3,63
23/10/2020,11.78,0,0,22.5,68
24/10/2020,11.71,0,0,22.4,68
25/10/2020,11.63,0,0,22.2,71
26/10/2020,11.55,0,0,21.5,67
27/10/2020,11.48,0,0,22.2,69
28/10/2020,11.41,0,0,20.9,83
29/10/2020,11.33,0,0,20.8,78
30/10/2020,11.26,11.9,11.9,19.3,87
31/10/2020,11.18,0,0,20.6,79
01/11/2020,11.11,0,0,20.6,79
02/11/2020,11.03,0,0,21,74
03/11/2020,10.96,7.9,7.9,20.2,82
04/11/2020,10.88,0,0,20.6,86
05/11/2020,10.81,0,0,21.1,80
06/11/2020,10.74,0,0,21.2,80
07/11/2020,10.67,0,0,21.8,71
08/11/2020,12.73,11.2,11.2,21.5,76
09/11/2020,15.39,0,0,20.9,86
10/11/2020,26.35,10.4,10.4,21,82
11/11/2020,25.42,0,0,20.4,86
12/11/2020,21.67,0,0,21.8,75
13/11/2020,20.79,15,15,21.1,85
14/11/2020,29.45,0,0,20.4,88
15/11/2020,28.66,0,0,21.5,78
16/11/2020,39.05,24.3,24.3,20.4,87
17/11/2020,36,0,0,21.3,80
18/11/2020,31.62,0,0,21.6,75
19/11/2020,32.66,8.9,8.9,21.4,82
20/11/2020,37.76,0,0,22.4,72
21/11/2020,33.02,0,0,22,73
22/11/2020,32.84,4,4,21.8,78
23/11/2020,38.53,10,10,21.9,80
24/11/2020,39.41,0,0,21.6,81
25/11/2020,34.65,0,0,22.7,72
26/11/2020,36.34,13.9,13.9,22.1,81
27/11/2020,51.7,40,40,21.5,86
28/11/2020,61.87,16.7,16.7,20.1,93
29/11/2020,60.31,5,5,20.1,90
30/11/2020,58.48,0,0,21.4,80
01/12/2020,60.17,10.7,10.7,21.3,85
02/12/2020,60.21,0,0,21,87
03/12/2020,55.1,0,0,19.5,92
04/12/2020,50.58,0,0,19.9,89
05/12/2020,46.12,0,0,21.2,82
06/12/2020,44.5,0,0,21.3,84
07/12/2020,48.97,24.6,24.6,21.8,81
08/12/2020,56.51,0,0,21.1,86
09/12/2020,51.33,0,0,21.1,83
10/12/2020,47.16,0,0,21.3,80
11/12/2020,43.27,0,0,21.7,72
12/12/2020,39.93,0,0,21.5,75
13/12/2020,37.17,0,0,21,76
14/12/2020,34.83,0,0,21.7,64
15/12/2020,33.54,0,0,21.8,67
16/12/2020,32.7,0,0,21.4,76
17/12/2020,31.91,0,0,21.1,81
18/12/2020,31.19,3.6,3.6,21,75
19/12/2020,30.52,0,0,21.5,75
20/12/2020,29.87,7.1,7.1,20.8,83
21/12/2020,29.23,0,0,21,84
22/12/2020,28.59,0,0,21.8,74
23/12/2020,33.85,14.9,14.9,21.6,79
24/12/2020,35.74,0,0,21.2,81
25/12/2020,32.27,0,0,22,72
26/12/2020,29.13,0,0,21.8,69
27/12/2020,26.79,0,0,21.6,66
28/12/2020,25.64,0,0,21.8,62
29/12/2020,25.1,0,0,21.7,71
30/12/2020,28.12,17.8,17.8,22.1,73
31/12/2020,41.85,31.4,31.4,20.3,88
01/01/2021,52.03,0,0,19.9,89
02/01/2021,46.52,0,0,21.1,79
03/01/2021,41.75,0,0,21.7,73
04/01/2021,37.75,0,0,21.5,68
05/01/2021,34.49,0,0,21.2,72
06/01/2021,31.94,0,0,21.6,69
07/01/2021,30.62,0,0,21.8,63
08/01/2021,29.84,0,0,22,64
09/01/2021,30.55,8.5,8.5,22,71
10/01/2021,37.33,0,0,20.3,86
11/01/2021,35,0,0,20.6,80
12/01/2021,32.38,0,0,21.4,72
13/01/2021,29.86,0,0,21.5,67
14/01/2021,27.64,0,0,21.9,67
15/01/2021,25.85,0,0,21.5,75
16/01/2021,24.98,0,0,22.2,70
17/01/2021,24.41,0,0,22.2,74
18/01/2021,23.89,0,0,23,67
19/01/2021,23.41,2.3,2.3,22.8,67
20/01/2021,22.94,0,0,22.4,63
21/01/2021,22.48,3.5,3.5,22.3,65
22/01/2021,22.02,1.4,1.4,21.1,83
23/01/2021,21.57,0,0,20.9,79
24/01/2021,21.14,0,0,22.2,70
25/01/2021,20.73,0,0,21.1,79
26/01/2021,20.33,0,0,21.3,70
27/01/2021,19.95,0,0,21.7,64
28/01/2021,19.58,0,0,22.1,69
29/01/2021,19.23,0,0,22.1,69
30/01/2021,18.89,0,0,21.5,74
31/01/2021,18.56,0,0,21.7,65
01/02/2021,18.24,0,0,21.9,60
02/02/2021,17.94,0,0,22.4,66
03/02/2021,17.65,0,0,21.6,72
04/02/2021,17.39,0,0,22.5,63
05/02/2021,17.13,0,0,22.7,66
06/02/2021,16.89,0,0,22.1,73
07/02/2021,16.64,14,14,22.5,75
08/02/2021,16.34,0,0,20.8,84
09/02/2021,16.07,0,0,21.3,79
10/02/2021,15.81,0,0,21.6,73
11/02/2021,15.57,0,0,22.3,71
12/02/2021,15.33,0,0,21.8,78
13/02/2021,15.1,0,0,21.9,84
14/02/2021,14.87,0,0,22.7,76
15/02/2021,14.64,0,0,23.2,67
16/02/2021,14.43,0,0,22.9,70
17/02/2021,14.21,0,0,22.5,66
18/02/2021,14,0,0,22.4,63
19/02/2021,13.82,0,0,23.6,58
20/02/2021,13.65,0,0,23.6,63
21/02/2021,17.39,34.9,34.9,22.8,74
22/02/2021,37.03,23.3,23.3,21.4,82
23/02/2021,36.95,0,0,22.4,72
24/02/2021,37.28,13.1,13.1,22.4,67
25/02/2021,42.28,0,0,22.7,66
26/02/2021,36.98,0,0,23.1,60
27/02/2021,32.6,0,0,24.8,46
28/02/2021,38.3,24.6,24.6,23.8,53
01/03/2021,45.48,0,0,23.1,64
02/03/2021,40.1,0,0,23.3,61
03/03/2021,35.79,0,0,23.2,64
04/03/2021,32.14,0,0,22.3,73
05/03/2021,28.9,0,0,24,62
06/03/2021,26.49,0,0,24.2,57
07/03/2021,25.43,0,0,23.5,63
08/03/2021,24.69,0,0,23,67
09/03/2021,24,0,0,22.7,66
10/03/2021,23.37,0,0,22.9,62
11/03/2021,22.78,0,0,23.4,58
12/03/2021,22.23,0,0,22.7,61
13/03/2021,21.71,0,0,22.7,57
14/03/2021,21.22,0,0,23.3,60
15/03/2021,20.76,0,0,23.5,63
16/03/2021,20.32,0,0,23.1,66
17/03/2021,19.9,0,0,23.2,61
18/03/2021,19.52,0,0,23.6,61
19/03/2021,19.18,0,0,23.3,65
20/03/2021,18.86,0,0,23.3,65
21/03/2021,18.53,0,0,23,66
22/03/2021,18.22,0,0,23.7,61
23/03/2021,17.91,0,0,22.8,71
24/03/2021,17.59,0,0,22.5,77
25/03/2021,17.26,0,0,24,62
26/03/2021,16.95,0,0,23.8,66
27/03/2021,18.54,7.8,7.8,24.1,59
28/03/2021,18.11,0,0,23.7,64
29/03/2021,19.43,10,10,24.6,60
30/03/2021,21.21,0,0,22.8,72
31/03/2021,18.16,0,0,23.1,73
01/04/2021,15.99,0,0,22.8,72
02/04/2021,14.99,0,0,23.6,67
03/04/2021,17.26,19.8,19.8,23.8,70
04/04/2021,44.15,23.1,23.1,22.5,79
05/04/2021,49.07,10.7,10.7,21.5,85
06/04/2021,47.19,14,14,22.2,80
07/04/2021,52.86,0,0,21.7,81
08/04/2021,47.28,4.2,4.2,21.5,83
09/04/2021,42.48,0,0,22.3,77
10/04/2021,42.19,7,7,21.8,80
11/04/2021,39.28,0,0,21.6,81
12/04/2021,36.25,0,0,21.9,77
13/04/2021,33.65,0,0,21.8,80
14/04/2021,45.74,30,30,21.8,81
15/04/2021,50.13,0,0,22.1,77
16/04/2021,46.09,0,0,22.5,75
17/04/2021,42.75,0,0,22.1,77
18/04/2021,39.85,0,0,20.8,85
19/04/2021,37.22,0,0,21.5,77
20/04/2021,34.71,0,0,21.7,74
21/04/2021,32.19,0,0,22.2,75
22/04/2021,33.71,16.6,16.6,22.2,76
23/04/2021,50.24,25.7,25.7,22.1,76
24/04/2021,53.09,20.2,20.2,22.4,75
25/04/2021,60.91,0,0,22.1,77
26/04/2021,56.29,0,0,22.1,74
27/04/2021,51.89,0,0,21.7,81
28/04/2021,47.85,0,0,21.2,86
29/04/2021,44.32,0,0,21.5,82
30/04/2021,41.13,0,0,22,77
01/05/2021,38.31,0,0,22.2,76
02/05/2021,35.87,0,0,22,82
03/05/2021,33.79,0,0,21.3,84
04/05/2021,31.97,0,0,21.4,82
05/05/2021,30.3,8.9,8.9,21.3,78
06/05/2021,29.16,0,0,21.5,70
07/05/2021,28.51,0,0,21.9,70
08/05/2021,27.84,2.5,2.5,22.3,68
09/05/2021,27.09,0,0,21.1,73
10/05/2021,40.02,51.2,51.2,20.6,88
11/05/2021,57.97,5.3,5.3,20.2,84
12/05/2021,58.21,29.7,29.7,19.4,79
13/05/2021,67.53,0,0,20.1,81
